fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.071838481024077,0.3556814314948745,0.5605620477003557,4.125968047853856,0.0968824887158107,1.547845067192739,87.50179362770511,0.9976511673018872,3.518816652468482,0.6431230602225144,8.984047246405616,Medium-Low
9.730445138256743,0.5691784217791387,0.07192480975277082,2.8638205433748682,0.09879491276201254,10.51083927880416,6.0,0.9958651236257177,3.3600424045803416,0.670348090860993,10.687657699969114,Medium-Low
7.957428713540233,0.34009120047076447,0.2087758275944615,3.41707294827226,0.13535160185309864,39.13760998149172,34.80345782005698,0.9972163922348959,3.282179541007426,0.5435725396940029,10.048757723022316,Medium
10.646197019641544,0.5786880631671123,0.4600460296317128,2.6746553582475503,0.09169918282713697,9.134087266539392,6.0,0.9953897929819099,3.4544749851854326,0.5819615402446292,8.897511765425596,Medium
6.984425423580426,0.1964460613668505,0.3233851704558934,4.108474952980798,0.043121379009795104,38.71509060847117,25.138438909757113,0.9943820465762413,3.1877553791057722,0.622437397325823,10.268690608543423,Medium-High
8.403304500063214,0.5257243020560292,0.2684706223765439,4.32216490631164,0.05760663595218335,24.717101797473347,65.66485691684878,1.0012522482921102,3.121453665921375,0.8569146203963329,9.33766581048105,Medium-Low
9.650936463957189,0.7913502970823418,0.5318821465083924,4.4860775231054815,0.16233772719213918,7.730870033736963,45.721330761989975,0.9971975924390694,3.2170088324123145,0.43016552941369035,9.139717903355177,Medium
10.083984163235085,0.334444178813572,0.18106343908765715,4.766453370293448,0.11419174786292892,12.08426874147979,15.536492719028349,0.9936023911278116,3.453477514242291,0.44435563525001315,9.876680334464925,Medium-Low
10.61108862173347,0.730562345718988,0.5397446533272958,4.690961516932416,0.07267976768723246,17.273330275882365,96.14427041469744,0.9951701833252757,3.2252448685842072,0.6608400930086766,11.566260460636045,Medium-High
6.960922266194052,0.6000084296362148,0.1590167439537244,2.5504154834301755,0.0930836973254518,13.844346622972115,39.87531503741041,0.9976717544790877,3.452733213812934,0.5347158456637713,10.145622488641441,Medium-Low
6.658634779834404,0.2628587626051903,0.0,1.8988234432808615,0.012,21.76983005405739,119.62209754443869,0.997958883300883,3.344958780797027,0.8708598180846141,11.597398964422748,Medium
7.441524765149525,0.25232870863679635,0.3525887497676611,2.8146080382610137,0.025840767971355434,21.4536170527202,38.405978340305325,1.0000906521184163,3.3484404820463967,0.5900597830259232,10.497969371487438,Medium
7.221997991283754,0.28338653908034955,0.34251859423263487,1.9990735984390788,0.02306578266439599,13.964738070424174,38.31190919970274,0.9957495651454557,3.376118534883091,0.33,8.949138771584341,Medium
8.958114242731819,0.6884873514380401,0.22140020457601955,2.786845115638201,0.11826491121000268,4.462128289676917,9.987662486654607,0.9988095833018907,3.110199102205823,0.6794500142560954,9.574777829114828,Medium-High
8.411057890055718,0.8353639320687452,0.13567521251311956,3.926780033625103,0.06865897819000055,34.0059321278956,42.69901009493351,0.9979004591132227,3.27049397542196,0.5611349375603205,10.163563745593253,Medium-Low
7.5703814713666935,0.5809761162807986,0.3483352519843933,1.235340336437665,0.029209443908989163,22.602302352476173,86.22961483392973,0.9979603818992521,3.2183708043167742,0.7095455047624373,9.740870191687145,Medium-Low
7.613015785912507,0.6004469987449427,0.3725410413447213,0.9,0.09847081053259746,9.806436472741819,6.0,0.9966031264480224,3.3695965640748478,0.7763630609175985,11.87088142414876,Medium-Low
9.520615570212465,0.7270391582215373,0.3115989472979228,3.232419436893254,0.12762079633410345,11.58132065681744,32.56144577194258,0.99789936482429,3.111364222802158,0.6231101715981455,10.571566814343125,Medium
10.626904505011542,0.46092461901037174,0.0,1.9725792488130283,0.11800258788610246,17.837523350322183,32.12946156400242,0.9987273619728927,3.316770155185029,0.758131708562821,9.388638506775944,Medium-Low
9.550583379877478,0.7331245666924727,0.4324790831198724,3.3178535122830457,0.13295319441600997,22.39820104912782,74.14303002776835,0.9974620255052663,3.5060941986404393,0.5455583094186532,10.093420278763569,Medium-Low
4.767869844305386,0.4538442274693505,0.29329253585130555,3.5933595596740657,0.1101493444823416,9.946857007236058,49.49847772931059,0.9972713214844329,3.3048804484844645,0.8699974745233625,10.167507078706068,Medium-Low
7.12845779732628,0.7694645276568775,0.39805348562324927,1.5411279588632016,0.21010916078504804,24.35041504484131,51.586343516889386,0.9952114065785498,3.2715101709940044,0.5778440568044664,10.815941651550247,Medium-Low
7.082882981731948,0.35748830593301706,0.28699175443036,1.0619085609384544,0.09277568607637664,25.890306399154447,6.0,0.9969290464297016,3.174762799706212,0.9928209595164805,11.050322158173872,Medium-High
9.919432030427826,0.40850625906362137,0.40337037547518917,5.514387781039288,0.09172228373248814,6.645993440744748,104.70025741164982,0.9969713516889058,3.3290160535681395,0.891004839848982,10.66759773788183,Medium-High
7.5998705770869925,0.14816703494490868,0.1789938099913883,2.348129493788748,0.051093335217958266,4.28498090500266,81.6980983309086,0.9981979285322778,3.6374543985083094,0.5850507181682014,9.69670473648969,Medium
7.202421412470063,0.3723035737787318,0.20318638737807057,1.4230597583959785,0.18446361406679204,12.340370787504266,97.22556595205575,0.9982887619146036,3.5016726425515294,0.5553396130118188,10.446047931738864,Medium
11.220955825311222,0.5087555366592753,0.15719510704530038,4.315670248038355,0.08306953660161136,8.337100673200915,36.507245077903875,0.9964900310292608,3.434536031121131,0.38682616814487425,10.556745260677804,Medium-High
7.691132930360719,0.5581956373140778,0.5355377146374976,3.0170834588744926,0.05766710463850499,1.0,15.910464623926789,0.9950683047596615,3.2348347160475965,0.6351914887174387,9.11028962085645,Medium-Low
6.712643112563655,0.6696869670057868,0.4478205076224253,1.3644296960178501,0.13393911626836302,9.75912256055068,31.81983842961459,0.99416655657896,3.4399340571675423,0.6888469067041909,12.269305592999299,Medium
9.67563394296658,0.23518763633242112,0.2902372765225155,3.6480990368435315,0.12965012132979703,9.562089816058363,86.0586238994193,0.9942271088498791,3.19793244114146,0.8441428638566127,9.207666667648542,Medium
4.722255469438469,0.7496381081961511,0.38696631639991086,2.5667893392181806,0.012,30.092621993221112,84.2469250079744,0.9966287760797271,3.40436968546809,0.8777360827507135,11.444291370165192,Medium-Low
12.10209294383696,0.7308433712695868,0.1768877324082249,1.6678948389348103,0.05847966032655329,19.28008186446699,6.0,0.9982727711546858,3.374469604588316,0.811424523343709,11.934937413245589,Medium-Low
11.04459181200916,0.41543669035595143,0.5841124138299709,2.125631219788502,0.06666959526713985,24.160760083970796,11.096719882928674,0.9964298425997101,3.3294170406844636,0.562890695551524,9.163314999059114,Medium-Low
9.785065937759232,0.31691257996263633,0.3715021879180933,4.9451553134224495,0.056026480477878456,38.80931573962978,9.448796490682831,0.9943324903546111,3.2186792228263674,0.7750674904853914,10.05452773456305,Medium
7.969370416627943,0.7063469207680595,0.0,1.2311832904078346,0.19177662675444418,5.953645193642881,6.0,1.0005276966130838,3.4135179422626973,1.039527321238458,10.067034194077745,Low
9.322626128680996,0.6201433489328131,0.0,3.6990483092637407,0.028668125534921318,19.96013371195686,64.32836021242294,0.995833650027094,3.344885861017348,0.770681080198285,9.547425917793639,Medium
6.867460073048962,0.675469381701298,0.31070335540530714,1.9819999627825848,0.0802619564679804,15.70842685675485,43.3969069041412,0.9987022853124798,3.467025774203341,0.6989998131645839,10.137788992510549,Medium-Low
9.914128533393463,0.5440126530556165,0.530060743218945,1.0718688338349345,0.09896900067441841,4.22517705434004,6.0,0.995604456029363,3.1942710121711855,0.39038501740783405,11.631296888703648,Medium-Low
10.415043250154845,0.7369814708383133,0.42164279686525785,0.9409858446684976,0.16711571953032373,16.146939857290754,66.5583515562949,0.9939015794014522,3.278221244782373,0.45324563103831084,10.196378050659185,Medium-Low
5.423358072504524,0.4448184356328567,0.2407146196647137,2.9466558133993335,0.05703113589827379,26.32255579218114,59.98385460973385,0.9990862129408178,3.3437831025844806,0.8450240413090186,9.029647175705454,Medium-Low
8.567222188672144,0.6673712127499777,0.34096479523337975,1.8468928464857708,0.10146317175741426,23.822123695698032,6.0,0.9945295678570707,3.1847446320636594,0.33,10.554534500520457,Medium-Low
10.835813055623577,0.8050257155578415,0.04114676746631493,2.8381381689083205,0.11820403720300232,28.37990254317866,9.291819008578678,0.996949889187173,3.278079813316069,0.695393707271529,9.474356642242318,Medium-Low
7.78543866554005,0.31717317802368,0.5927651875490825,3.503193676722921,0.08167351134769026,40.12500187040665,62.95086934611253,0.9949215911321346,3.254937747284421,0.6713870990047441,9.36728057316301,Medium-Low
8.172357240457336,0.5417864623175199,0.3647410318743579,0.9,0.06568050994933682,1.0,118.66381754913422,0.9984865845465243,3.313631790045556,0.5461094373836122,9.464375646599263,Medium-Low
7.5831418184344725,0.4817771466035292,0.1956819061207511,2.6631991127439703,0.1914087467013818,34.45512886672206,73.62944075746613,0.9955193018883381,3.4974237701619044,0.46955794772620596,9.864639634703954,Medium-Low
9.848681481349239,1.0386736536642869,0.5314440741083443,2.519516261174295,0.1347435414104161,1.0,75.25030054471131,0.999945626119974,3.1939118728724964,0.719111952883836,10.448902418584106,Medium-Low
6.54338159544851,0.6671339414872959,0.492562435701063,0.9,0.05751213254395774,1.9055318047103587,64.27731397574675,0.9967075501275159,3.238822533219716,0.7054610698180841,11.048530654758398,Medium
5.358220641169501,0.279959526580517,0.6420679559439726,1.5930972375791916,0.07031770163214372,12.88989572963105,51.14908334932106,0.9955495836608489,3.383685989754362,0.6695076025754918,9.653545153704359,Medium-Low
7.147598711074213,0.12,0.28388934432592833,2.615750148528669,0.10256470672522136,13.725511073842176,45.29561833342587,0.9932671793364153,3.2095722748041964,0.5708681200627859,10.932351738612995,Medium-Low
5.762564362719374,0.671323951653626,0.463915322682631,1.2557606870725269,0.12682532126267937,2.174329343527228,7.148227372755159,0.9949504398892087,3.365030107181948,0.7844509769140452,11.555412029799728,Medium
7.548203443243402,0.399572935791362,0.4971867699019932,4.385729894275797,0.15226937785503114,1.0,33.4328458284099,0.9983431923565688,3.37180026946677,0.36691233855822003,10.766473376508497,Medium
9.208580116590886,0.6225079324705616,0.8359796389412735,4.65450932053478,0.06549834732331047,15.066049549265728,116.35466193652566,0.9954570880141742,3.367668993621855,0.741067708363382,9.846804347434619,Medium-Low
9.716831832997451,0.42025524352360627,0.2870607578912947,1.860362994101672,0.12451985917772317,20.54547025568419,59.90898527150507,0.9967955963140088,3.398227637876392,0.5065258376531194,9.481083278988168,Medium
7.053052960265349,0.3803151007625972,0.31353129017949816,2.869083633195154,0.05187825412850071,15.486532136470524,41.124001615579836,0.9976088167405388,3.2707653760316817,0.7477832344852157,13.08513549589938,Medium-High
9.95422000135838,0.5300399878398295,0.2637341090888723,1.889169079890265,0.1137037166901545,1.0,23.461498513149998,0.9931286415794098,3.325699598360866,0.7235882733449568,10.235342001102483,Medium-Low
10.409234392540323,0.8944222178762109,0.28157993022423483,2.263500168761958,0.11792703084824763,20.667096823022682,38.96626117283415,0.9941415358412785,3.346875394846098,0.6130224478536181,10.253289642596283,Medium-Low
9.845653688039706,0.6684956699822375,0.14385731928106762,3.024338210362883,0.012,9.712293308477866,24.67630895549585,0.9984921248483588,3.273932592290922,0.8513584361289285,10.381163073940197,Medium-Low
6.963162614307204,0.581245237502761,0.08664081011926214,3.049144726822306,0.07473195841641694,13.66443519522896,78.78653641345154,0.9993396342754317,3.263188360875601,0.757793643227994,9.993813782191086,Medium-High
7.1644976623436065,0.5766061673050292,0.37212503663412244,1.7964115823725524,0.07416492128163213,24.021621972857318,6.0,0.9963721610705824,3.483520607325796,0.8101529462691782,9.736972211608911,Medium
10.398608605222975,0.397461968478187,0.28385752139340265,2.8381244394934986,0.12458342771766215,12.8926794134351,55.77162718391568,0.9920225178124874,3.3009418820010197,0.3556069484217173,9.768265645723016,Medium-Low
5.874615291939223,0.6586391024453635,0.32178654185417666,2.123772918764852,0.13494681198896785,17.786022880266522,73.4137430183619,0.9953843114476288,3.2343785895654573,0.8731588903621237,9.779910466711915,Medium
7.713291611528826,0.5098880583121977,0.14760780829716352,2.6943914543893195,0.012,24.001020239241754,16.322635290582728,0.9958723635741261,3.543271656262118,0.8808974409371035,10.99464475349415,Medium-Low
7.821585291483441,0.8216305267172301,0.3481872412486591,1.5840359544348561,0.10493076436881711,21.921027278693302,77.95724376367345,0.9938529855462249,3.223720517782392,0.43421247803659546,9.691980149766897,Medium-Low
9.85442628678451,0.5591460680669561,0.5096547736148128,1.6160807177434884,0.08324875192565467,13.578142891180239,43.77613872844772,0.9958537146112734,3.3613339431280287,0.521964509735221,11.136652418095823,Medium-Low
7.904178021582532,0.38137691782070593,0.4501848322201582,3.4205927374623357,0.18776857179946987,10.965990596566204,102.7127273607027,0.9949882819312719,3.242421240910349,0.8044282621576148,10.534916842348636,Medium
8.78001671293373,0.9323201337737376,0.4651343468085993,4.281636072036009,0.10413424799379167,15.387716161284256,76.5094676247997,0.9965408120553013,3.3878828557740284,1.0733984527289535,9.93573528851152,Medium-High
4.801372737036594,0.6451901225717218,0.3056484060778293,3.2196500782060746,0.15897396287796567,1.0,41.23608247039226,0.9992339854276249,3.3674295891883887,0.6863476607235172,9.467660762537486,Medium
8.07014612419939,0.6486027667265973,0.18989727881974203,3.848439638196046,0.06776551588496219,3.449939280918274,39.762905167246,0.9985633643847807,3.283437944325232,0.6936560606393104,12.864545750448574,Medium-Low
5.651496351961983,0.4279008539388985,0.45710536741499097,1.7848304560189203,0.030022102686553427,31.624972376158283,82.26541042351174,1.0017766235558523,3.057554808010788,0.8585614607407552,9.667066498680509,Medium-Low
4.6,0.25447925431401996,0.022170962981895026,2.9566635069767373,0.05840368382947819,10.123541516465012,63.589160298727066,0.9952159245504916,3.2099789989849543,0.5686736632022368,8.991789261222868,High
9.740437544950353,0.3857922184700958,0.30459336259623615,4.2575180220272495,0.03747186959009317,24.943352863742934,24.120465011167106,0.998914068686587,3.2547476031346996,0.6085973315874392,9.56199724674513,Medium
7.006050840461121,0.6872460684243655,0.29855504167887004,0.9,0.07497456249910711,30.272858157035976,6.0,0.9971864618367463,3.0989680892817866,0.7581004816058102,11.355675380497985,Medium
11.431288660606157,0.28772110322518274,0.08030653411496111,1.7391412801304147,0.10524788039708775,29.870905008276885,35.8630634218828,0.9968212501044328,3.483419771750894,1.0287365658459304,8.858346477261449,Medium-High
8.718509496146222,0.6024245453148933,0.1010454544224729,2.7412058475927727,0.11563334818341799,19.83919474730185,72.27507393392601,0.9962338947604871,3.525425327860882,0.6124397708672555,11.055484478121588,Medium-High
8.406278648572274,0.5482101750903327,0.15764193310164298,1.8648691279563177,0.12672025692873531,42.606926220967026,77.10992293611767,0.9953358874248727,3.458059211996427,0.5166083880755895,9.834141846532498,Medium
7.653149911082951,0.5635177920958662,0.33284027582254266,2.5740071325879,0.09618736702656953,6.078003222340895,65.41649699245018,0.9980545807770067,3.212259304914319,0.6333251437285166,9.697386252464538,Medium
10.235520567845192,0.5502832400559634,0.14450380076111377,2.5250303287387315,0.10542060828186993,22.27597231714124,66.11326329646413,0.9938096523035826,3.1602966297236916,0.6363926186689359,10.802508582577211,Medium
6.442494387762178,0.5464559475658929,0.1195395838951562,3.2889151255386153,0.025763520524811304,1.0,6.0,0.9991439304507931,3.373862195054051,0.6291468033111588,10.837210535856569,Medium
9.893581587752326,0.5330356570782193,0.11731109129988213,2.285031865136453,0.12462694886023884,19.872564515357357,22.485933201807487,1.0007986341026096,3.380880809298155,0.5070815389775086,11.440690087850333,Medium-Low
6.023754227730354,0.26606269776871466,0.210407723281476,1.8099374258875613,0.03883873515263729,7.209392127267721,48.07601094200247,0.9986130213136154,3.3453408483661944,0.5508754410598345,13.029590920739414,Medium-High
9.144984023651354,0.5294705221439338,0.1883741696429465,1.1929993959555507,0.14275904486588414,1.0,39.25355411744168,0.9986681139380655,3.217401084188185,0.6212815074875421,12.782335177722713,Medium-Low
12.735914008702462,0.45034138427270676,0.035209871855423513,1.1128062504141432,0.09056516976033546,16.68705916353224,126.92361592789823,0.9964506584561936,3.2843123233251545,0.5164582178150479,10.815204374738428,Medium-Low
8.240164260704464,0.6334308103474175,0.03046435037467521,0.9374879426980747,0.08091151400226959,14.320751674120858,63.9960183241795,0.9953659576178864,3.268360835146541,0.8836623212316053,11.511874992657583,Medium-Low
7.586478317106995,0.5498334517319605,0.40327432939317637,2.267287475516622,0.08906310673427732,11.17514647938458,62.738345059230525,0.9954049002079165,3.3753672136176283,0.941038255517795,11.663116076497891,Medium
8.813422156329581,0.4125296780601645,0.3895852123196427,2.999811101954925,0.10780879368509264,34.33383440572497,48.82962084932598,0.9955552776390241,3.4365351737100425,0.5635193425898494,8.827093474618671,Medium-Low
4.6,0.25718895247473533,0.23529498442186508,1.538393936052185,0.0932050121116358,15.167068515970378,66.68198588507255,0.9987864158588171,3.446074107964701,0.3681147174831527,9.29859040999421,Medium
8.597280107237042,0.5971434567769084,0.46150696458787277,4.027463589125365,0.07136101396923764,1.0,128.75430485603343,0.9952278082581238,3.2945093433694748,0.4211186929726957,10.71949153906745,Medium
10.862779444386948,0.7936042542163452,0.40747574009483745,2.916422919837726,0.10229302845109714,14.035743413006516,6.0,0.9978473372515352,3.118157589870226,0.4995022643929389,11.27962382479243,Medium
8.694960098331235,0.561943711572841,0.1283749835236184,2.932667437613637,0.0702409954332527,27.270729022725856,72.48272347533263,0.9978234459919372,3.297843119796391,0.4585520902734174,10.736550843267509,Medium
8.920786923125497,0.26568665245375395,0.1164883511014291,0.9,0.057292297983055095,23.296075131966013,48.07809736580288,0.9932230597281554,3.516716524138402,0.49459324956858935,10.848446467793728,Medium
9.224709839246133,0.5264212890348573,0.31439002523558307,0.9,0.09956370231323988,25.542416357689667,34.13374016109543,0.997478475603515,3.2103441663814922,0.4569796098101012,12.028667135840276,Medium-High
9.398722815734722,0.4438366889202249,0.14417897883347322,3.135849210031414,0.0438994048402345,12.582055541973737,39.03742045102135,0.9984889467254559,3.5251572292012225,0.712939532084268,10.018412035083202,Medium-High
6.388837601216268,0.5775566898660486,0.6653350175817735,2.2449655348985567,0.04646840656529756,20.01882067816962,94.1926254741206,0.9965097440323174,3.2485803531533874,0.6267706422227033,8.4,Medium-Low
8.873061589081813,0.24770945830223662,0.0,3.879936373841354,0.09816169543023355,11.965834399467951,24.35817228367377,0.9950046224922102,3.273625521359054,0.6187196004858709,8.4,Medium
9.50591565526971,0.5669526520878174,0.105289895214773,4.617797149461664,0.08391129833773273,14.157674142226766,6.0,0.999837273681108,3.702730233818321,0.5780971555914091,10.3382347707095,Medium-Low
9.424343750288742,0.46168840949540935,0.24993732832655408,3.749943920238527,0.1015250008484009,41.80222453962384,38.76935805047199,0.9974394747433488,3.296599800618542,0.8886654487398693,9.068877957864188,Medium-Low
8.232553436607645,0.48719642942331287,0.43204415884440045,2.5657885737067416,0.12396265396464193,12.6521825925997,52.26145831529252,0.9966089574500224,3.168213832473906,0.48969641991409296,10.389252310893097,Medium-High
7.582071970973037,0.386014650506979,0.1286168317065651,3.469566899815905,0.13833077323064358,12.36510233977344,6.0,0.9980392017992508,3.415295135930536,0.5680144985625288,10.836131970125251,Medium
6.676036837337904,0.32415510050826,0.2190495136567551,5.044630315274079,0.032804701987368935,13.20564353051903,87.21900724242636,0.9976117529954616,3.3124229528296874,0.5945969948724829,9.964821358335557,Medium
7.601607602138965,0.5685192054786986,0.1413301974317602,2.1776071669891848,0.10416906921469422,28.0281300452504,58.24743759658057,0.9933794167113345,3.2026876352099705,0.7020445985005599,11.52913119528532,Medium-Low
9.365503068946921,0.4491362229299297,0.10124725472086726,2.2294061986931784,0.1023204943864327,3.480699796962247,41.743312231573185,0.9981034159193991,3.339276724376149,1.0681050955692264,11.653331115142597,Medium
9.587966844399858,0.7655388839837101,0.43415622021212613,2.9002346406999417,0.08746359484378008,26.538480192031354,24.530442290140243,1.0015129092307218,3.2264587934953144,0.844635335472738,10.604215967952388,Medium-Low
9.485478606480122,0.12,0.2213638949424499,2.4480939662139862,0.09900020235982644,37.31498996418688,30.110981542787666,0.9976871793183802,3.1474174955730287,0.7634213039049405,9.483450845606061,Medium-Low
4.693780508773275,0.5105051304431804,0.18602877017432523,3.967591257888344,0.12337577198287689,14.54686260662655,6.0,0.9967383369958455,3.402251331559931,0.7044004530274625,11.50749870458645,Medium-Low
9.081490649847906,0.4143767989691478,0.23334197773145804,5.340855840298161,0.07414380699938325,3.015177819908077,35.93241429902212,0.9944088503727985,3.207031110907049,0.4246232007193138,11.52082878433564,Medium
9.926794080028438,0.34843232049204564,0.18289455433685742,3.079608762157999,0.012,9.892788090930075,75.2856160288253,0.9981233523816211,3.386153125767075,0.5341928816356929,12.500238359504166,Medium
10.303672645637926,0.2749884955157528,0.1994520934734499,1.367329713789832,0.0715513842285188,21.145345514518795,6.0,0.9961262910638243,3.366499963243325,1.0261647588559029,11.123044017575113,Medium-Low
6.67787731626184,0.4872259603362956,0.5015284386227096,2.523757472510225,0.139406896931201,21.112253869066453,50.58596449472013,0.9944383607405707,3.2306565830359935,0.5942785417703492,9.98286609887872,Medium-Low
7.310970187036007,0.7633450853939707,0.19942354528190118,1.4769013686342307,0.07331273342157069,28.392209335845706,55.33293967472769,0.9978412379148411,3.461544123151485,0.7783688073715844,12.135373090729539,Medium-Low
6.887186717625669,0.7474500547648972,0.2172184831449415,0.9,0.13980524575830264,1.1988869559991873,51.433864152494984,0.9972124431609235,3.3815550248067177,0.8561458387385662,10.25358583698706,Medium
7.818198677755884,0.5742750328113982,0.6135086480331089,3.1436036606969284,0.09332768165482869,18.464609165446596,61.12584085451443,0.9976397856094336,3.327256296306967,0.8158542362420345,10.327963974838383,Medium
6.116496569749135,0.47080949861317356,0.047951805053968705,1.5555791477740624,0.08084580533187286,32.221940470821785,58.297165636084245,0.9953251888096324,3.416719306038364,0.6290800412856129,9.77354552619416,Medium-Low
8.618700683305681,0.6321348458165477,0.42213677052064247,2.6672622770864978,0.15983776297363428,35.04117920520303,32.26629886467854,0.9988547762938093,3.441115742005082,0.8892161294863236,10.341271932434884,Medium
